VentaID,FacturaID,Fecha,ClienteID,VendedorID,ProductoID,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,TotalCosto,Margen,CanalVenta
6184,2238,2025-12-11,235,5,8,6,5434.2,4522.81,1626.9,30978.28,27136.84,3841.45,WhatsApp
6185,2239,2024-06-01,67,5,3,5,9381.73,8244.75,0.0,46908.64,41223.76,5684.88,Web
6186,2239,2024-05-29,67,5,15,4,2014.34,1542.51,0.0,8057.36,6170.04,1887.32,Web
6187,2239,2024-05-18,67,5,19,18,675.51,525.79,244.06,11915.12,9464.22,2450.9,Web
6188,2240,2025-01-08,423,3,11,1,3858.2,3280.45,0.0,3858.2,3280.45,577.75,Teléfono
6189,2240,2024-12-01,423,3,24,10,900.51,684.66,201.48,8719.02,6846.63,1872.39,Teléfono
6190,2240,2024-11-25,423,3,23,5,267.63,198.23,34.77,1303.36,991.15,312.21,Teléfono
6191,2240,2024-09-14,423,3,14,1,3438.92,2952.26,0.0,3438.92,2952.26,486.66,Teléfono
6192,2241,2024-07-04,227,14,12,4,2920.1,2231.28,0.0,11680.41,8925.1,2755.3,Web
6193,2241,2024-07-23,227,14,21,9,1555.04,1199.75,234.09,13761.26,10797.74,2963.52,Web
6194,2241,2024-06-27,227,14,11,4,8226.73,6377.23,0.0,32906.92,25508.93,7397.99,Web
6195,2241,2024-08-29,227,14,23,17,531.74,385.34,0.0,9039.61,6550.71,2488.9,Web
6196,2242,2024-09-03,3,4,22,3,228.69,183.86,0.0,686.07,551.58,134.49,Presencial
6197,2242,2024-10-26,3,4,24,4,857.99,675.79,0.0,3431.96,2703.16,728.8,Presencial
6198,2242,2025-05-02,3,4,25,4,1065.85,857.81,0.0,4263.4,3431.24,832.16,Presencial
6199,2242,2025-07-25,3,4,7,2,3580.14,2982.03,0.0,7160.28,5964.06,1196.22,Presencial
6200,2243,2024-11-04,377,4,7,4,2493.42,2111.12,0.0,9973.68,8444.49,1529.19,WhatsApp
6201,2243,2024-10-29,377,4,20,23,469.06,359.37,355.18,10433.14,8265.51,2167.63,WhatsApp
6202,2243,2024-09-17,377,4,3,27,6603.01,6020.29,7137.66,172428.36,162547.67,9880.69,WhatsApp
6203,2243,2024-11-19,377,4,4,6,6243.71,5441.03,1200.89,36477.55,32646.2,3831.34,WhatsApp
6204,2243,2024-11-11,377,4,13,6,2980.2,2482.01,0.0,17881.2,14892.08,2989.12,WhatsApp
6205,2244,2024-06-09,188,7,7,6,6304.05,5147.78,0.0,37824.27,30886.69,6937.59,Correo
6206,2244,2024-09-25,188,7,17,25,6920.11,5195.21,10273.48,162729.35,129880.34,32849.01,Correo
6207,2245,2025-12-01,216,9,10,5,14760.74,11319.05,1034.05,72769.63,56595.24,16174.39,Web
6208,2245,2025-09-08,216,9,21,15,5871.9,4157.07,0.0,88078.54,62356.09,25722.45,Web
6209,2245,2025-09-30,216,9,23,5,1967.3,1334.21,0.0,9836.5,6671.07,3165.44,Web
6210,2245,2025-11-17,216,9,22,6,1218.87,898.42,147.93,7165.27,5390.52,1774.75,Web
6211,2245,2025-11-24,216,9,28,2,19767.5,15011.26,0.0,39535.0,30022.53,9512.47,Web
6212,2246,2024-10-23,146,14,18,5,1753.83,1328.51,0.0,8769.15,6642.56,2126.59,Presencial
6213,2246,2025-01-29,146,14,17,3,4836.88,3646.16,0.0,14510.66,10938.49,3572.17,Presencial
6214,2246,2025-11-02,146,14,4,2,8806.12,7545.34,0.0,17612.24,15090.69,2521.55,Presencial
6215,2247,2024-03-22,470,9,19,4,3192.48,2230.12,0.0,12769.92,8920.48,3849.44,Teléfono
6216,2247,2024-06-13,470,9,3,7,54595.38,44421.79,11938.17,370229.49,310952.53,59276.96,Teléfono
6217,2248,2024-05-03,279,14,15,6,4736.86,3563.87,338.52,28082.64,21383.22,6699.42,WhatsApp
6218,2248,2024-04-09,279,14,28,2,12653.44,9977.81,0.0,25306.87,19955.63,5351.24,WhatsApp
6219,2248,2024-04-06,279,14,18,10,3329.94,2488.52,1951.34,31348.06,24885.2,6462.86,WhatsApp
6220,2249,2025-08-22,211,14,10,2,4713.24,3716.67,0.0,9426.49,7433.34,1993.15,Presencial
6221,2249,2025-09-30,211,14,4,1,15437.12,12630.02,379.38,15126.03,12630.02,2496.02,Presencial
6222,2250,2024-01-28,520,3,6,5,15324.4,14466.82,0.0,76621.98,72334.08,4287.9,Teléfono
6223,2251,2025-09-25,230,3,19,8,1893.67,1361.88,0.0,15149.35,10895.03,4254.34,Teléfono
6224,2251,2025-09-04,230,3,23,9,728.72,532.76,0.0,6558.52,4794.88,1763.64,Teléfono
6225,2252,2025-10-26,149,5,30,11,9384.8,7462.12,0.0,103232.84,82083.28,21149.57,Teléfono
6226,2252,2025-07-28,149,5,23,69,1111.2,768.44,9804.37,66868.43,53022.64,13845.79,Teléfono
6227,2252,2025-06-16,149,5,19,15,2015.18,1452.94,958.93,29268.83,21794.04,7474.79,Teléfono
6228,2253,2025-01-23,21,6,3,7,14378.9,11885.31,0.0,100652.26,83197.17,17455.1,Teléfono
6229,2253,2025-01-19,21,6,25,12,1321.39,977.73,446.84,15409.81,11732.76,3677.06,Teléfono
6230,2254,2024-03-26,361,13,2,21,7971.81,7085.09,0.0,167407.98,148786.93,18621.04,Teléfono
6231,2255,2024-11-19,216,11,14,1,5418.46,4411.06,0.0,5418.46,4411.06,1007.39,Presencial
6232,2255,2024-09-23,216,11,27,2,751.01,550.45,27.47,1463.01,1100.91,362.1,Presencial
6233,2255,2024-09-03,216,11,30,1,3400.91,2872.05,0.0,3400.91,2872.05,528.86,Presencial
6234,2255,2025-01-30,216,11,18,4,1517.15,1187.46,0.0,6068.62,4749.83,1318.79,Presencial
6235,2255,2024-12-23,216,11,23,14,401.02,290.2,350.99,5263.31,4062.79,1200.52,Presencial
6236,2256,2025-04-23,95,7,20,6,1085.34,809.24,0.0,6512.04,4855.46,1656.58,WhatsApp
6237,2256,2025-06-04,95,7,29,5,17214.49,14736.06,0.0,86072.46,73680.3,12392.16,WhatsApp
6238,2256,2025-07-01,95,7,7,3,5521.57,4604.78,0.0,16564.72,13814.35,2750.36,WhatsApp
6239,2256,2025-07-12,95,7,9,2,15242.88,12162.01,0.0,30485.76,24324.02,6161.74,WhatsApp
6240,2256,2025-04-24,95,7,25,42,1709.29,1307.29,3988.21,67802.05,54906.26,12895.79,WhatsApp
6241,2256,2025-12-15,95,7,14,1,7964.2,6291.61,0.0,7964.2,6291.61,1672.58,WhatsApp
6242,2257,2024-01-01,291,3,5,9,10273.36,9973.02,1345.87,91114.34,89757.16,1357.18,Teléfono
6243,2258,2024-09-14,151,1,18,30,1008.95,810.57,2975.19,27293.18,24317.05,2976.13,Teléfono
6244,2258,2025-04-21,151,1,29,5,5065.95,4617.73,0.0,25329.77,23088.68,2241.1,Teléfono
6245,2259,2024-05-14,147,9,9,1,19729.59,15763.61,0.0,19729.59,15763.61,3965.98,Presencial
6246,2259,2024-03-02,147,9,18,19,3947.12,2980.89,2017.68,72210.87,56636.97,15573.9,Presencial
6247,2259,2024-05-15,147,9,16,11,1618.57,1180.44,266.84,17436.07,12984.77,4451.3,Presencial
6248,2259,2024-01-05,147,9,15,7,5605.08,4295.52,0.0,39235.55,30068.63,9166.91,Presencial
6249,2260,2025-05-10,199,5,18,44,3967.61,2900.64,13742.79,160832.05,127628.16,33203.89,Correo
6250,2261,2025-09-10,528,15,15,18,5159.28,3970.5,0.0,92867.07,71468.97,21398.09,Presencial
6251,2261,2025-09-22,528,15,8,6,18559.53,14753.54,0.0,111357.18,88521.26,22835.93,Presencial
6252,2261,2025-10-21,528,15,22,51,607.07,462.92,3057.49,27902.97,23608.67,4294.31,Presencial
6253,2262,2024-09-14,47,15,30,3,24895.13,18869.83,839.92,73845.47,56609.5,17235.97,Teléfono
6254,2262,2024-08-04,47,15,25,4,8626.3,6188.48,0.0,34505.18,24753.94,9751.25,Teléfono
6255,2263,2025-01-12,166,13,19,7,2599.63,1811.79,0.0,18197.39,12682.56,5514.83,Teléfono
6256,2263,2024-12-31,166,13,20,8,2577.84,1818.49,699.5,19923.21,14547.92,5375.28,Teléfono
6257,2264,2024-09-26,387,3,30,6,1109.55,1024.9,206.04,6451.26,6149.43,301.83,Teléfono
6258,2264,2025-03-28,387,3,17,11,1419.76,1215.52,0.0,15617.4,13370.73,2246.67,Teléfono
6259,2264,2025-12-01,387,3,20,31,242.43,201.59,484.15,7031.24,6249.32,781.92,Teléfono
6260,2265,2024-01-05,466,5,19,14,2658.91,1914.67,0.0,37224.78,26805.46,10419.31,Presencial
6261,2265,2024-01-10,466,5,24,6,2104.99,1546.36,0.0,12629.95,9278.14,3351.82,Presencial
6262,2265,2024-02-24,466,5,14,6,12097.33,9590.98,3112.9,69471.1,57545.86,11925.24,Presencial
6263,2265,2024-03-23,466,5,11,4,13792.9,10668.42,942.8,54228.78,42673.68,11555.1,Presencial
6264,2265,2024-05-08,466,5,25,24,2608.37,1958.04,4175.45,58425.38,46992.96,11432.42,Presencial
6265,2265,2024-05-15,466,5,17,8,15108.64,11212.03,1460.56,118561.42,89696.27,28865.14,Presencial
6266,2266,2025-05-18,171,5,21,50,1923.38,1417.12,8324.06,87845.07,70855.88,16989.2,Presencial
6267,2266,2025-05-29,171,5,1,5,18500.05,15262.13,0.0,92500.24,76310.65,16189.6,Presencial
6268,2266,2025-04-24,171,5,17,7,7065.92,5191.44,594.38,48867.08,36340.08,12527.0,Presencial
6269,2266,2025-08-23,171,5,15,21,3580.84,2635.24,0.0,75197.59,55340.14,19857.44,Presencial
6270,2267,2024-05-10,200,6,16,5,1031.93,770.62,0.0,5159.63,3853.1,1306.53,WhatsApp
6271,2268,2025-10-20,501,2,20,15,725.38,546.49,702.76,10178.0,8197.37,1980.63,Teléfono
6272,2268,2025-11-06,501,2,7,8,6536.21,5393.64,0.0,52289.69,43149.1,9140.59,Teléfono
6273,2269,2025-07-26,212,5,25,6,2142.0,1640.49,0.0,12852.0,9842.94,3009.06,Teléfono
6274,2269,2025-10-27,212,5,18,5,2847.68,2083.74,260.18,13978.22,10418.7,3559.52,Teléfono
6275,2270,2024-02-02,534,15,11,1,85630.86,64599.73,1938.5,83692.36,64599.73,19092.62,Teléfono
6276,2271,2025-09-11,480,13,20,3,2067.31,1466.42,0.0,6201.94,4399.25,1802.69,Correo
6277,2271,2025-09-22,480,13,26,11,4762.36,3613.13,3635.03,48750.94,39744.45,9006.49,Correo
6278,2271,2025-08-10,480,13,24,5,2728.67,1923.49,590.54,13052.79,9617.44,3435.35,Correo
6279,2271,2025-10-06,480,13,17,10,12373.05,8941.44,0.0,123730.54,89414.36,34316.18,Correo
6280,2272,2024-12-13,198,5,30,5,14726.68,11472.95,2695.65,70937.73,57364.74,13572.99,WhatsApp
6281,2272,2025-01-27,198,5,15,5,8936.95,6747.34,0.0,44684.73,33736.7,10948.03,WhatsApp
6282,2273,2024-03-02,103,1,24,22,1008.91,755.66,0.0,22196.02,16624.52,5571.5,Presencial
6283,2273,2024-03-21,103,1,23,23,413.52,305.76,0.0,9510.96,7032.48,2478.48,Presencial
6284,2273,2024-03-29,103,1,18,18,1593.33,1232.84,0.0,28679.94,22191.12,6488.82,Presencial
6285,2274,2025-11-09,155,6,13,15,6310.67,5426.76,1429.99,92343.56,81401.34,10942.22,Correo
6286,2274,2025-12-01,155,6,20,7,624.64,488.46,211.28,4161.24,3419.2,742.04,Correo
6287,2274,2025-12-10,155,6,17,6,3482.04,2921.08,0.0,20892.25,17526.46,3365.79,Correo
6288,2275,2024-05-17,102,6,27,9,209.92,168.5,0.0,1889.26,1516.52,372.74,Teléfono
6289,2276,2024-01-21,326,10,24,2,1981.22,1413.4,0.0,3962.44,2826.8,1135.64,WhatsApp
6290,2276,2024-05-04,326,10,9,1,21392.92,16781.34,0.0,21392.92,16781.34,4611.58,WhatsApp
6291,2276,2024-01-18,326,10,19,3,1532.45,1118.74,0.0,4597.35,3356.22,1241.13,WhatsApp
6292,2277,2024-06-19,442,12,29,11,21961.64,18166.65,14470.83,232172.01,199833.19,32338.82,Teléfono
6293,2277,2024-05-09,442,12,15,16,6227.78,4612.41,0.0,99644.4,73798.56,25845.84,Teléfono
6294,2277,2024-03-09,442,12,24,12,2809.6,1953.35,1767.93,31947.24,23440.23,8507.01,Teléfono
6295,2277,2024-02-29,442,12,16,14,1842.04,1269.86,1529.75,24258.77,17777.97,6480.8,Teléfono
6296,2277,2024-01-15,442,12,13,4,13611.98,10288.42,0.0,54447.93,41153.67,13294.26,Teléfono
6297,2278,2024-05-28,280,2,14,3,11714.4,9406.38,0.0,35143.19,28219.14,6924.04,Correo
6298,2278,2024-05-15,280,2,6,4,45174.55,37292.93,4791.62,176769.09,149171.71,27597.39,Correo
6299,2279,2024-06-19,413,9,25,5,2178.85,1719.04,0.0,10894.23,8595.18,2299.05,Presencial
6300,2279,2024-12-03,413,9,20,7,1406.57,1047.22,475.05,9370.9,7330.55,2040.35,Presencial
6301,2279,2025-05-16,413,9,23,36,753.44,548.71,2303.46,24820.2,19753.47,5066.73,Presencial
6302,2279,2025-08-14,413,9,19,19,1952.92,1419.84,0.0,37105.61,26976.77,10128.85,Presencial
6303,2279,2025-09-05,413,9,6,11,38451.96,31717.3,0.0,422971.51,348890.29,74081.21,Presencial
6304,2280,2025-10-17,302,1,1,2,24639.36,19911.31,0.0,49278.72,39822.62,9456.1,Teléfono
6305,2280,2025-11-23,302,1,23,8,712.03,487.69,0.0,5696.22,3901.5,1794.72,Teléfono
6306,2280,2025-12-08,302,1,15,7,3855.79,2806.74,0.0,26990.51,19647.18,7343.33,Teléfono
6307,2281,2025-04-17,37,9,21,3,1654.44,1246.39,0.0,4963.32,3739.17,1224.15,Presencial
6308,2281,2025-06-26,37,9,15,13,4206.46,3175.31,2188.41,51663.98,41279.04,10384.94,Presencial
6309,2281,2025-07-04,37,9,19,7,1460.41,1059.25,147.81,10018.91,7414.73,2604.18,Presencial
6310,2282,2025-04-09,231,13,28,2,17945.23,13701.0,632.46,35257.99,27402.0,7855.99,Teléfono
6311,2282,2025-12-22,231,13,21,12,5284.06,3861.09,2876.5,60532.24,46333.13,14199.11,Teléfono
6312,2283,2024-04-27,155,2,16,3,1421.77,1026.34,0.0,4265.3,3079.01,1186.29,Correo
6313,2283,2024-04-30,155,2,25,14,2653.21,2068.09,1307.26,35837.67,28953.29,6884.38,Correo
6314,2283,2024-06-06,155,2,11,5,13856.95,10959.85,0.0,69284.77,54799.27,14485.5,Correo
6315,2283,2024-08-17,155,2,22,11,572.35,446.61,249.97,6045.84,4912.68,1133.16,Correo
6316,2284,2024-06-22,162,2,1,11,13505.35,11420.83,9479.75,139079.09,125629.13,13449.95,Presencial
6317,2284,2024-05-20,162,2,9,21,9656.7,8090.94,4758.48,198032.3,169909.74,28122.56,Presencial
6318,2284,2024-10-27,162,2,30,8,3254.47,2724.71,0.0,26035.78,21797.69,4238.08,Presencial
6319,2284,2024-11-16,162,2,2,9,18239.96,15596.7,0.0,164159.68,140370.31,23789.38,Presencial
6320,2285,2025-08-18,174,4,14,8,8544.81,6774.02,0.0,68358.49,54192.13,14166.36,WhatsApp
6321,2285,2025-08-04,174,4,28,7,6312.37,5132.2,0.0,44186.59,35925.4,8261.19,WhatsApp
6322,2285,2025-10-26,174,4,27,7,806.83,619.85,0.0,5647.79,4338.97,1308.82,WhatsApp
6323,2285,2025-09-24,174,4,9,2,15899.14,13065.87,0.0,31798.28,26131.73,5666.54,WhatsApp
6324,2286,2025-01-25,451,6,15,19,1876.51,1494.38,0.0,35653.63,28393.31,7260.32,Teléfono
6325,2286,2025-01-26,451,6,23,13,248.73,189.11,0.0,3233.49,2458.46,775.03,Teléfono
6326,2286,2025-02-05,451,6,21,53,718.58,581.18,3038.98,35045.9,30802.67,4243.22,Teléfono
6327,2286,2025-02-22,451,6,12,2,1329.8,1088.72,0.0,2659.59,2177.45,482.14,Teléfono
6328,2286,2025-03-15,451,6,19,11,631.18,486.74,351.12,6458.37,5354.14,1104.23,Teléfono
6329,2287,2025-10-15,357,11,28,2,4895.38,4043.9,0.0,9790.77,8087.8,1702.97,WhatsApp
6330,2287,2025-12-15,357,11,16,10,1184.0,905.05,0.0,11840.07,9050.54,2789.53,WhatsApp
6331,2288,2025-06-03,117,9,17,3,62615.75,43732.13,0.0,187847.24,131196.38,56650.86,WhatsApp
6332,2288,2025-08-11,117,9,9,4,247022.95,193262.42,0.0,988091.78,773049.67,215042.11,WhatsApp
6333,2289,2024-07-17,32,3,17,22,6823.24,5112.77,2791.1,146259.73,112481.07,33778.66,WhatsApp
6334,2289,2024-08-15,32,3,12,5,2394.86,1925.09,0.0,11974.31,9625.46,2348.85,WhatsApp
6335,2289,2024-09-17,32,3,8,5,8770.48,6992.17,1047.19,42805.2,34960.84,7844.36,WhatsApp
6336,2290,2025-04-24,308,15,27,5,4157.37,2966.98,0.0,20786.83,14834.88,5951.95,WhatsApp
6337,2290,2025-04-29,308,15,14,4,43250.95,33009.88,0.0,173003.8,132039.5,40964.29,WhatsApp
6338,2291,2024-10-05,257,8,6,13,17979.57,15846.01,0.0,233734.41,205998.13,27736.28,WhatsApp
6339,2291,2025-02-07,257,8,29,9,8403.08,7687.47,0.0,75627.72,69187.23,6440.49,WhatsApp
6340,2292,2024-03-17,213,2,1,12,19108.61,15513.4,0.0,229303.34,186160.76,43142.58,Correo
6341,2292,2024-10-31,213,2,20,11,1006.57,721.45,412.49,10659.75,7935.99,2723.76,Correo
6342,2292,2024-12-29,213,2,18,28,2018.66,1515.08,0.0,56522.58,42422.23,14100.34,Correo
6343,2292,2025-01-02,213,2,27,22,708.94,509.32,1059.72,14537.01,11205.14,3331.87,Correo
6344,2293,2024-07-19,502,12,23,15,1953.78,1373.02,686.26,28620.44,20595.24,8025.2,WhatsApp
6345,2294,2024-01-06,55,4,19,7,2583.52,1839.46,595.57,17489.09,12876.19,4612.9,Correo
6346,2294,2024-08-24,55,4,10,8,10507.81,8221.38,0.0,84062.45,65771.03,18291.42,Correo
6347,2295,2024-06-05,13,11,3,10,6040.4,5365.36,3443.53,57786.9,53653.64,4133.26,Presencial
6348,2295,2024-06-15,13,11,1,9,6677.85,5874.98,1033.82,59314.97,52874.86,6440.11,Presencial
6349,2295,2024-07-19,13,11,19,13,747.46,573.04,0.0,9717.02,7449.55,2267.46,Presencial
6350,2296,2025-06-04,565,12,16,3,8949.51,6001.47,0.0,26848.53,18004.41,8844.12,Web
6351,2296,2025-06-18,565,12,22,10,3483.02,2561.53,1581.96,33248.24,25615.3,7632.94,Web
6352,2297,2025-11-04,429,5,11,4,28170.13,22063.4,1563.44,110147.76,88253.64,21894.12,Teléfono
6353,2297,2025-06-29,429,5,18,5,4500.62,3234.07,1046.29,21456.83,16170.36,5286.47,Teléfono
6354,2297,2025-11-10,429,5,30,2,9795.53,7856.2,0.0,19591.06,15712.39,3878.66,Teléfono
6355,2297,2025-12-24,429,5,24,8,2812.86,1962.62,0.0,22502.88,15700.99,6801.89,Teléfono
6356,2298,2025-04-01,86,10,28,4,5796.0,4507.35,0.0,23184.0,18029.42,5154.58,Teléfono
6357,2298,2025-05-10,86,10,23,4,559.87,406.75,0.0,2239.47,1626.99,612.49,Teléfono
6358,2299,2025-10-22,79,1,20,23,2590.06,1878.35,0.0,59571.29,43202.04,16369.25,Correo
6359,2299,2025-10-29,79,1,26,5,6171.97,4497.94,1062.04,29797.81,22489.72,7308.09,Correo
6360,2300,2025-01-31,542,6,19,3,564.26,432.44,0.0,1692.79,1297.33,395.46,WhatsApp
6361,2300,2025-07-13,542,6,16,6,486.38,363.23,0.0,2918.3,2179.4,738.9,WhatsApp
6362,2300,2025-07-14,542,6,20,10,579.59,433.64,0.0,5795.92,4336.35,1459.57,WhatsApp
6363,2301,2024-07-25,354,1,18,7,5451.54,3983.57,0.0,38160.78,27884.98,10275.8,Presencial
6364,2301,2024-07-05,354,1,12,4,7712.71,5725.27,0.0,30850.85,22901.09,7949.76,Presencial
6365,2301,2024-03-21,354,1,9,3,36330.11,28513.86,0.0,108990.32,85541.58,23448.74,Presencial
6366,2301,2024-02-11,354,1,30,6,12332.54,9574.96,0.0,73995.26,57449.74,16545.53,Presencial
6367,2301,2024-02-01,354,1,5,1,75301.93,67241.54,0.0,75301.93,67241.54,8060.39,Presencial
6368,2302,2024-09-23,196,1,19,9,2790.71,1902.72,548.64,24567.72,17124.45,7443.27,Presencial
6369,2302,2024-10-04,196,1,17,7,15595.83,11439.37,2324.17,106846.68,80075.6,26771.08,Presencial
6370,2302,2024-11-04,196,1,30,8,12772.02,9766.39,3638.01,98538.18,78131.1,20407.08,Presencial
6371,2302,2024-11-30,196,1,21,19,4301.29,3184.25,0.0,81724.45,60500.72,21223.72,Presencial
6372,2303,2024-03-27,127,2,18,7,9010.63,6409.48,0.0,63074.4,44866.33,18208.07,Correo
6373,2304,2024-01-06,15,10,19,27,4533.31,3092.22,0.0,122399.46,83489.82,38909.65,Correo
6374,2305,2024-04-03,478,9,14,11,10662.78,8494.73,0.0,117290.57,93442.06,23848.51,Presencial
6375,2306,2024-09-03,476,2,19,7,1210.87,921.09,140.45,8335.63,6447.64,1887.99,WhatsApp
6376,2306,2024-07-31,476,2,28,3,6919.17,5321.27,0.0,20757.51,15963.8,4793.7,WhatsApp
6377,2306,2024-04-09,476,2,9,3,16734.91,13876.02,0.0,50204.73,41628.05,8576.69,WhatsApp
6378,2306,2024-09-17,476,2,1,2,23129.0,19513.18,0.0,46257.99,39026.37,7231.63,WhatsApp
6379,2306,2024-03-12,476,2,12,3,3611.2,2802.37,0.0,10833.59,8407.11,2426.48,WhatsApp
6380,2307,2025-05-25,225,12,25,5,5806.07,4234.99,0.0,29030.34,21174.96,7855.38,Teléfono
6381,2307,2025-07-16,225,12,30,9,16953.54,13462.12,0.0,152581.86,121159.04,31422.82,Teléfono
6382,2308,2024-04-05,96,2,1,3,22907.98,18987.3,0.0,68723.92,56961.91,11762.02,Teléfono
6383,2308,2024-05-26,96,2,26,6,3647.14,2783.98,0.0,21882.82,16703.86,5178.96,Teléfono
6384,2309,2025-01-25,138,15,15,3,4095.69,3019.44,0.0,12287.06,9058.33,3228.73,Presencial
6385,2309,2024-11-16,138,15,1,3,21397.14,17392.02,0.0,64191.42,52176.06,12015.35,Presencial
6386,2309,2024-10-15,138,15,18,9,2848.32,2105.42,1109.78,24525.08,18948.74,5576.34,Presencial
6387,2309,2025-02-17,138,15,28,4,11180.75,8282.4,0.0,44723.02,33129.6,11593.43,Presencial
6388,2309,2025-02-11,138,15,13,3,9005.8,6792.18,0.0,27017.41,20376.53,6640.87,Presencial
6389,2310,2024-02-05,555,4,9,5,8953.67,7311.8,0.0,44768.36,36559.01,8209.35,Presencial
6390,2310,2024-04-14,555,4,11,8,5158.97,4244.35,0.0,41271.78,33954.78,7317.0,Presencial
6391,2310,2024-05-16,555,4,16,8,863.14,618.33,0.0,6905.14,4946.66,1958.48,Presencial
6392,2311,2024-08-15,550,10,27,20,1138.76,816.76,493.36,22281.89,16335.3,5946.59,Web
6393,2311,2024-08-28,550,10,22,21,533.61,402.97,523.66,10682.14,8462.32,2219.83,Web
6394,2311,2024-08-30,550,10,17,17,9593.19,6938.89,10896.57,152187.66,117961.09,34226.57,Web
6395,2311,2024-09-01,550,10,25,23,2558.78,1892.86,1284.66,57567.34,43535.72,14031.62,Web
6396,2312,2025-04-27,317,2,13,5,22782.78,17352.04,0.0,113913.91,86760.16,27153.76,Teléfono
6397,2312,2025-06-30,317,2,20,8,2622.42,1835.68,752.68,20226.68,14685.41,5541.28,Teléfono
6398,2312,2025-10-17,317,2,16,9,2175.0,1530.0,0.0,19575.0,13770.0,5805.0,Teléfono
6399,2313,2024-01-18,550,7,10,4,9041.9,7032.74,0.0,36167.61,28130.94,8036.67,WhatsApp
6400,2313,2024-04-02,550,7,14,4,15940.81,12170.03,0.0,63763.26,48680.13,15083.13,WhatsApp
6401,2313,2024-07-20,550,7,4,4,34338.02,28165.33,0.0,137352.09,112661.31,24690.78,WhatsApp
6402,2314,2024-06-08,197,3,8,10,7903.28,6573.74,0.0,79032.84,65737.44,13295.4,Correo
6403,2314,2024-06-10,197,3,23,16,409.13,313.62,378.72,6167.33,5017.92,1149.41,Correo
6404,2315,2025-08-02,535,3,13,3,17418.24,13343.16,0.0,52254.72,40029.48,12225.24,Teléfono
6405,2316,2025-04-06,544,1,1,12,22661.78,18975.59,21641.11,255494.2,227707.1,27787.09,Teléfono
6406,2316,2025-06-24,544,1,7,7,8258.44,6655.61,0.0,57809.05,46589.26,11219.8,Teléfono
6407,2316,2025-06-19,544,1,21,23,2452.12,1899.32,0.0,56398.67,43684.45,12714.22,Teléfono
6408,2316,2025-04-04,544,1,8,8,16268.6,13011.65,3137.42,127011.41,104093.18,22918.22,Teléfono
6409,2317,2024-02-06,409,7,10,14,5972.74,4798.07,3677.5,79940.92,67172.91,12768.02,Correo
6410,2317,2024-02-07,409,7,27,3,1045.92,761.26,0.0,3137.76,2283.77,853.99,Correo
6411,2317,2024-02-02,409,7,6,2,41990.63,33293.87,0.0,83981.26,66587.74,17393.51,Correo
6412,2317,2024-02-05,409,7,19,6,2058.86,1484.13,228.08,12038.38,8904.76,3133.61,Correo
6413,2318,2024-09-12,163,11,12,4,2085.81,1625.42,0.0,8343.24,6501.66,1841.58,Web
6414,2319,2025-01-07,10,4,16,11,1560.19,1102.15,1011.71,16150.4,12123.67,4026.73,Correo
6415,2319,2025-02-21,10,4,1,7,26985.67,22553.64,0.0,188899.67,157875.52,31024.15,Correo
6416,2320,2025-09-28,350,1,3,15,10430.77,8987.91,12701.13,146046.62,134818.63,11227.98,Web
6417,2320,2025-10-21,350,1,1,11,11748.22,9785.12,7618.19,122983.48,107636.24,15347.24,Web
6418,2321,2024-12-28,561,13,13,1,18702.02,14382.49,0.0,18702.02,14382.49,4319.53,Teléfono
6419,2321,2024-08-21,561,13,23,17,1575.31,1118.66,0.0,26780.3,19017.29,7763.02,Teléfono
6420,2322,2024-08-02,295,8,26,5,1741.45,1386.26,0.0,8707.26,6931.32,1775.94,Presencial
6421,2322,2024-11-15,295,8,11,2,8624.6,7085.6,0.0,17249.2,14171.21,3078.0,Presencial
6422,2322,2024-12-17,295,8,28,3,4202.11,3401.27,0.0,12606.34,10203.8,2402.53,Presencial
6423,2322,2024-12-12,295,8,7,3,3834.89,3289.81,0.0,11504.66,9869.44,1635.23,Presencial
6424,2323,2024-08-17,220,4,28,7,10331.79,7980.36,892.2,71430.35,55862.54,15567.81,Teléfono
6425,2323,2024-05-12,220,4,14,4,13292.88,10863.06,0.0,53171.53,43452.23,9719.3,Teléfono
6426,2323,2024-04-22,220,4,21,9,2973.82,2273.33,704.66,26059.72,20459.99,5599.73,Teléfono
6427,2323,2024-04-10,220,4,12,3,5486.37,4110.97,0.0,16459.12,12332.9,4126.22,Teléfono
6428,2323,2024-02-23,220,4,25,15,2946.7,2231.91,2498.8,41701.69,33478.72,8222.97,Teléfono
6429,2324,2024-09-12,543,4,23,22,1049.57,710.27,1233.8,21856.79,15626.0,6230.8,Teléfono
6430,2324,2025-01-16,543,4,9,4,27061.43,20760.14,0.0,108245.7,83040.57,25205.13,Teléfono
6431,2325,2024-05-01,13,13,18,8,7572.04,5491.48,1403.51,58639.47,43931.86,14707.6,Teléfono
6432,2325,2024-04-18,13,13,13,7,16862.09,12749.31,0.0,118034.65,89245.17,28789.48,Teléfono
6433,2325,2024-04-08,13,13,5,3,63364.26,54176.33,0.0,190092.79,162529.0,27563.78,Teléfono
6434,2325,2024-03-07,13,13,25,4,4152.15,3061.7,0.0,16608.6,12246.78,4361.82,Teléfono
